0,1,2,3,4,5,6,7,8,9,10,11,12,label
-613.3805,109.62675,-0.030023951,6.1613297,4.431625,22.035767,-8.859265,-0.5199204,-5.5429277,-5.634658,-3.4271505,-10.09068,2.3578308,calm
-573.3315,60.001617,-31.883402,-2.0447896,-21.07975,-10.952493,-22.503065,-11.480249,-12.237858,-16.091412,-8.660581,-6.3971577,-11.196573,calm
-623.91,96.098885,-4.527617,14.073451,0.5634461,11.103227,-7.2267346,-1.9742268,-8.83227,-5.5922794,-14.563799,-6.533161,4.0007715,calm
-588.7344,69.26884,-20.367327,1.6851704,-14.9231825,-15.66086,-16.98419,3.4715457,-13.872578,-16.505941,-4.6048546,-8.4622,-11.205894,calm
-500.59207,89.50998,-15.138933,19.374094,-7.00663,6.388293,-5.9071007,-8.256484,-8.912939,-5.095457,-8.546704,-10.4768505,6.076499,calm
-615.66864,62.68231,-28.175264,4.237325,-14.441753,-11.733464,-18.709276,0.4857296,-18.42518,-19.064423,-3.0464363,-7.008802,-13.145616,calm
-619.00476,114.41747,-3.3944273,11.93977,10.371681,2.2962902,-15.024556,-10.676764,0.038380075,-6.4631557,-7.236923,-0.07134781,-0.8058465,calm
-668.97107,77.94265,-26.179235,5.295237,-9.158493,-4.800129,-22.128357,-0.55100834,-9.328672,-19.706617,-0.41406548,1.9222666,-6.097179,calm
-677.1555,87.48606,0.94197863,24.315552,0.28563014,14.803148,-19.806213,-1.8467039,-7.0585613,-7.842286,-3.9255514,-3.0412276,-4.5236506,calm
-631.81,58.42014,-11.931186,11.060658,-5.637748,4.0802045,-18.864237,8.537417,-5.7663846,-15.911324,0.26635316,-3.8541532,-4.8045354,calm
-673.3171,122.64563,14.964581,22.345455,11.020939,7.051672,-8.039017,-11.668885,-9.166844,-6.885706,-5.4992075,-4.6169147,-5.715202,calm
-501.14758,56.296646,-15.864756,4.070912,-7.9479256,-4.991489,-19.621391,-6.016555,-10.04384,-23.204252,-14.534211,-5.2666426,-5.144948,calm
-610.43536,90.12093,10.395319,26.157665,-4.3285885,9.784713,-6.8664527,5.053423,-4.842747,-0.44638112,-8.919946,-8.45729,3.3724983,calm
-582.91736,59.426716,-31.552681,1.3448782,-7.712766,-3.8879125,-22.686413,-5.23375,-11.23871,-20.136818,-11.09436,-2.9061346,-9.721085,calm
-646.80457,100.23585,-10.884498,15.937476,1.6829857,8.293868,-4.3917766,-9.10871,-9.660934,-3.309987,-11.57378,-6.463719,8.743485,calm
-679.4276,46.688267,-14.072561,8.782872,-11.405831,1.122679,-22.705746,5.9416757,-15.708594,-9.836495,-1.3265513,-10.942415,-4.823466,calm
-625.15027,93.59779,2.7940426,24.631058,9.133203,13.530482,-3.2061365,4.7431397,0.25712222,-3.558907,-2.018129,2.120226,0.3829177,calm
-592.0023,56.10184,-13.46842,6.036808,-6.62376,4.481158,-28.285297,-4.7722206,-15.915783,-12.665805,-6.4869013,-0.6503304,-12.432353,calm
-642.9088,97.3976,6.2655125,24.297947,6.724769,14.530279,0.2146213,6.09543,-1.9663321,-8.505114,-6.7604737,-0.25149208,2.7830937,calm
-557.53235,75.407394,-13.351106,22.292902,-2.332077,5.195736,-5.6542916,-2.9080088,-7.2299027,-7.7187223,-8.373269,-4.8571405,2.9367435,calm
-638.41296,56.46262,-33.30118,8.483485,-19.414232,-7.6154532,-27.688457,-5.533429,-12.045852,-22.57954,-6.992487,-3.4071937,-15.872647,calm
-558.1197,110.16009,-9.712878,5.823449,2.4215057,12.7633915,-11.2324705,-7.718899,-5.2656717,-7.3887577,-18.250208,-11.666739,9.684766,calm
-557.9655,55.171436,-16.838392,6.0082164,-23.996368,-5.973472,-20.184883,-4.3529763,-7.973376,-16.700066,-18.405928,-5.598317,-7.2728324,calm
-580.20166,92.05729,-4.5750046,7.571952,1.6654211,19.124056,-9.0312195,0.6580928,-4.9730244,-2.8478353,-4.7640266,-6.89945,1.854426,calm
-615.3036,62.14276,-26.344381,7.964877,-19.47385,-12.820651,-19.669193,-9.30288,-14.329138,-10.85273,-9.125023,-10.817926,-9.096485,calm
-586.24115,85.99462,-14.251347,9.1970005,4.0655255,7.135977,-11.84325,-2.9235988,-10.804371,-4.327991,-12.150542,-9.576151,1.6838547,fearful
-585.32196,68.12798,-37.087273,2.5199575,-4.4907455,-8.222603,-18.286945,2.044546,-12.113661,-13.525226,-6.068071,-3.646454,-9.749421,fearful
-482.45462,100.88021,-15.101834,17.280552,4.994168,11.853633,-0.08753847,1.4763514,-13.658136,-7.2774105,-2.0483923,-9.053535,2.360969,fearful
-579.26184,61.24507,-25.633013,4.980743,-7.86051,-2.1388311,-19.234947,-0.067283265,-13.80903,-17.142237,-8.434872,-8.630843,-9.653997,fearful
-647.46423,83.4746,5.0384526,22.891178,3.5716388,13.449466,-11.063204,1.486562,-4.369247,0.10846902,-4.533293,1.3216846,2.385855,fearful
-681.83655,68.921364,-23.78512,9.277674,-11.4967,5.4255233,-24.248579,-2.143211,-6.883063,-16.94793,-3.6453207,-2.9523714,-3.611311,fearful
-695.79877,81.580605,1.1809913,20.838432,3.4319406,14.683128,-8.066494,0.44132075,-5.8669505,-6.227273,-2.8165174,-0.6596462,-0.85636044,fearful
-610.1028,60.60636,-12.42665,0.4540032,3.4685755,4.1005015,-17.515738,7.6120496,-9.354126,-14.109398,-3.539326,-3.421414,-7.574317,fearful
-635.437,96.40954,-5.400427,17.341564,7.1809673,19.137821,-9.040076,-1.1464843,-6.7888436,-5.1344123,-3.7851093,-1.2950402,-3.586278,fearful
-558.84033,55.060078,-8.938905,4.8275943,-1.8939505,3.2454507,-19.074034,-5.7917066,-10.412917,-16.17494,-5.6290536,-7.5160747,-8.519947,fearful
-560.031,86.644424,-4.149933,17.958302,-3.325609,7.282154,-6.9300146,2.408144,-3.8643148,-3.511773,-6.993959,-6.82739,2.9636095,fearful
-503.1289,67.47681,-22.215101,5.6523857,-6.3086734,4.110541,-15.547122,-6.3250527,-5.768168,-14.252557,-8.823364,0.68391937,-5.1857657,fearful
-658.0837,83.91862,1.0406574,16.710533,4.119759,9.716658,-4.7770753,-3.6764255,-5.9133816,-2.3624184,-7.9600596,-2.3390236,5.6173553,fearful
-614.797,62.104958,-24.144207,7.4915123,-2.6383493,-4.6341734,-17.584831,-1.5030855,-13.761769,-10.981112,-0.19554038,-7.0625057,-7.3837667,fearful
-567.3847,87.173645,-3.658202,19.480394,5.7256393,14.711109,-9.112157,-0.1829988,-3.0075097,-2.6240041,-5.9497786,1.9869521,0.9114939,fearful
-601.2801,59.99596,-7.3100705,5.1277494,-2.6646707,3.8014057,-15.989739,-5.771983,-11.464649,-13.644576,-7.519497,-0.34596473,-6.6181097,fearful
-569.42993,98.61403,-1.4369658,13.632607,8.343336,10.294348,1.9510002,6.917879,-1.9239726,-9.250038,-9.877304,-4.0032196,1.5291146,fearful
-587.7076,95.85246,-12.395764,9.509757,0.050152604,10.990894,-10.268346,2.702835,-16.340345,-6.7281327,-7.7553334,-5.4354672,2.5431926,fearful
-736.9248,54.747204,-14.563009,10.074802,-13.502497,-5.6121616,-20.654419,-9.74938,-8.128265,-15.262804,-6.0029926,-7.2712693,-10.660926,fearful
-511.8801,82.072586,-15.073947,7.681595,2.733831,9.461613,-12.218153,-12.676129,-0.99006575,-4.065681,-18.706762,-8.037953,6.8658667,fearful
-550.94244,59.39226,-25.672401,5.5125566,-14.894614,-3.8267875,-19.273947,-8.800426,-6.17596,-16.030125,-17.620377,-5.8630314,-1.8193699,fearful
-568.6028,84.91437,-3.9363315,12.919218,-1.3333195,15.418827,-4.2500706,2.6136296,-6.813808,-7.823071,-6.2415504,-3.900154,-0.4197191,fearful
-600.58167,64.51725,-17.310242,3.7875483,-15.938192,-8.947485,-14.546765,-3.820295,-10.147203,-12.004444,-7.165484,-6.4655623,-6.049604,fearful
-606.95337,82.355576,-11.346844,7.9138045,2.3629172,9.821659,-13.655785,-0.84564376,-10.687866,-4.878087,-14.948304,-9.200168,2.481037,fearful
-576.87006,66.51989,-31.284021,-0.7067197,-5.346657,-9.739247,-17.193874,1.338636,-8.90666,-14.495144,-6.3745317,-4.082592,-9.673361,fearful
-500.24188,108.08502,-18.664263,18.022814,1.8450158,10.679037,-1.5186485,3.1046817,-16.690296,-7.4755993,-3.695738,-9.021002,2.556614,fearful
-529.5472,57.230053,-24.12007,4.041267,-4.267267,-3.2418563,-18.315226,3.3320045,-8.837075,-12.099323,-4.3741937,-5.8063135,-9.265697,fearful
-607.62445,84.21909,-3.642273,21.255041,4.0964212,13.659982,-13.809685,-2.0501962,-1.2791839,0.86588323,-4.978564,0.9887706,1.0295073,fearful
-692.25,67.30377,-21.843786,11.01753,-15.568299,6.5625257,-21.961992,-3.960975,-6.93151,-17.242456,-4.209468,-2.1464436,-5.4731226,fearful
-703.5179,84.71676,6.961499,24.245583,3.2174342,13.530931,-11.051014,-1.8899918,-9.003938,-8.085138,-4.702076,-1.3059499,-2.661728,fearful
-587.51447,61.57336,-14.907554,1.8003563,4.162152,3.9014502,-17.918684,9.617733,-7.359554,-11.393455,-2.0690098,-5.37147,-5.7581606,fearful
-592.9405,93.088875,-3.5657985,9.7465,5.340793,22.764694,-3.2157226,-1.0707774,-8.180239,-7.618382,-4.532334,1.746338,-2.8076003,fearful
-524.08466,58.816093,-10.433,3.3595536,-4.7210255,-0.80222124,-17.790707,-4.8396454,-9.533588,-20.451885,-12.461686,-7.047817,-2.0138836,fearful
-558.722,86.71938,-2.972702,16.141226,1.2464318,7.7874994,-5.1525207,1.5720116,-3.145944,-2.839086,-6.7741942,-3.9274044,3.4372764,fearful
-488.63168,68.282906,-21.899227,0.59617716,-3.7865074,3.2988775,-19.24053,-6.138763,-9.106411,-17.26647,-7.911975,3.064664,-1.858723,fearful
-683.4948,82.755585,7.432399,26.093065,2.5288415,13.437462,-1.2075438,-2.7563984,-7.0998745,0.7061313,-5.5290504,-1.8803284,5.6212378,fearful
-612.2583,55.98639,-15.705335,2.7341561,-2.616329,-1.8346775,-17.83582,2.5800488,-14.147299,-8.822932,-2.514368,-6.023131,-6.241937,fearful
-542.88257,82.2906,-7.6804,16.568474,4.080895,14.40051,-11.684399,-0.055836648,-1.3274775,-4.4137735,-8.683035,0.8172866,0.09304291,fearful
-589.5753,67.58066,-10.754452,7.0338635,-1.5577098,4.189795,-18.276167,-2.5774884,-12.166449,-15.234688,-12.480122,-1.0488385,-5.845352,fearful
-570.66,89.0135,5.506623,16.46285,9.15585,12.579155,5.505284,6.4631143,-1.2684,-7.0328145,-7.850912,-2.4890828,3.2738433,fearful
-657.41406,100.07206,-6.5312324,11.306772,3.9963698,10.955221,-8.105146,0.6719817,-9.462744,-3.5589254,-7.837891,-8.4925995,4.1191177,fearful
-646.3197,53.446117,-15.237241,7.4801354,-10.871265,-7.797288,-19.422733,-12.684038,-7.7272615,-16.064627,-9.012773,-2.2630682,-10.9177265,fearful
-519.31793,82.347435,-12.521553,5.8160625,3.2017171,7.96673,-9.191071,-12.0792055,-2.6677794,-4.5374055,-18.484755,-9.304587,5.9136896,fearful
-557.53394,61.061176,-26.764013,10.1568165,-16.141485,-2.0988662,-19.049618,-7.407457,-7.3464456,-12.896497,-18.605364,-9.229238,-1.3905451,fearful
-568.62,82.07101,-2.8946276,12.089536,0.9211564,18.963537,-8.431094,5.0418515,-7.961959,-7.5345125,-6.311261,-3.855457,-1.062773,fearful
-628.91437,68.758446,-14.555763,6.54016,-15.329204,-12.710939,-16.918839,-7.031191,-10.722977,-14.1711,-8.338862,-7.2241507,-7.8650136,fearful
-568.54144,83.31127,-9.084454,10.212692,0.00672618,11.233744,-8.527948,-4.300427,-8.975783,-4.2549205,-11.032891,-11.225033,1.1188986,fearful
-562.4307,58.392666,-32.039646,4.19203,-7.834306,-5.481483,-19.278713,-0.77081585,-12.470475,-15.329472,-6.0994253,-2.3819184,-11.373751,fearful
-557.5546,97.73219,-14.831574,16.34141,0.19939747,7.269647,-4.3427467,-5.7960663,-19.835743,-8.915767,-6.866061,-13.007605,-1.7591915,fearful
-520.2436,44.358116,-25.323704,5.3929567,-7.0211754,-3.1341612,-19.25697,0.4940938,-10.875738,-14.285852,-4.965738,-6.2325153,-10.147322,fearful
-614.0545,88.95836,-0.35727432,20.859934,-1.2530591,11.647063,-15.638715,-4.419125,-4.366049,0.5386882,-7.0988903,0.23253742,2.8516223,fearful
-669.7777,65.21172,-16.789936,6.895804,-12.903763,5.148268,-21.016808,-3.0079508,-10.725504,-15.033402,-1.4371622,-1.9855943,-5.2540126,fearful
-650.495,83.040825,-2.3313048,23.153008,-3.7584655,14.747873,-12.282944,-3.668239,-8.497614,-8.557885,-4.1853056,-0.4528284,-6.6040845,fearful
-578.4748,44.814957,-11.186843,6.1661196,-0.270915,9.603324,-17.192713,5.4972897,-7.204565,-10.211782,-4.1377206,-0.7959469,-4.5334525,fearful
-601.0528,88.79055,-0.38761222,17.642927,7.7839627,22.533888,-6.1612115,-1.2697917,-5.0904465,-2.5425954,-2.9284601,-2.3760755,-3.4650607,fearful
-508.19632,54.123188,-14.42629,8.825792,-10.046179,2.0619512,-18.702614,-2.0185547,-8.550677,-18.599932,-10.386409,-7.563386,-5.5577426,fearful
-549.0591,86.070496,-6.1596704,23.729548,-6.554328,7.5765815,-7.6301885,3.1114624,-6.709749,-5.787486,-4.904484,-8.723113,2.7489293,fearful
-539.3899,55.786777,-17.562466,3.4527564,-8.398255,5.6860747,-18.209187,-4.4841146,-9.114652,-13.752349,-9.801951,0.80816835,-7.070515,fearful
-669.1655,88.91707,-1.3891034,19.187777,-0.2924908,8.982911,-3.4340959,-6.82745,-9.9671955,-4.757207,-10.278251,-4.6719966,5.6053834,fearful
-623.5563,57.68479,-21.342237,8.365269,-4.60492,1.7067423,-20.626322,-1.5064148,-15.515763,-12.202717,-1.0964773,-5.197331,-8.1854725,fearful
-556.821,89.36514,-8.066438,21.761393,5.220596,15.530413,-9.850634,1.2008712,-0.012438995,-3.985705,-5.366957,1.4362195,1.71716,fearful
-609.11743,62.915672,-9.687275,11.334065,-0.67273605,6.0299115,-16.846386,-3.4823642,-15.736727,-11.10881,-4.895975,3.2641597,-12.357167,fearful
-484.0365,89.683174,-2.2261019,17.552486,-0.9263898,14.132514,0.08029573,4.2445774,-4.460561,-9.009701,-9.168136,-3.3458016,5.7538137,fearful
-612.38904,91.2696,-3.0945551,13.722127,-0.90661836,10.297994,-8.847647,-0.8574063,-8.741889,-8.255552,-9.771997,-7.9899335,4.3681393,fearful
-682.8792,54.576553,-20.688936,9.553181,-15.880805,-4.3232565,-24.865559,-9.231379,-9.433691,-18.692179,-6.3755646,-4.146676,-11.547371,fearful
-525.31366,79.755745,-14.675842,12.153603,-0.20034158,10.208593,-9.246405,-11.124296,-2.432459,-2.9817355,-18.72151,-6.7519965,4.2283297,fearful
-554.0386,51.13213,-16.280085,9.030025,-17.966963,0.53136176,-18.153837,-7.6299057,-8.295549,-13.774464,-17.777807,-6.1021895,-0.75423485,fearful
-506.437,77.86607,-8.336485,7.462089,0.9598519,13.898898,-10.624758,-2.8941367,-5.855176,-9.524528,-5.863721,-5.819016,-0.12094677,fearful
-614.912,57.14505,-14.852186,10.708264,-17.544771,-6.0614104,-13.800624,-4.8058157,-13.97102,-9.206311,-6.2086425,-6.2128344,-6.2404194,fearful
-562.4559,88.41064,-11.76953,9.09833,2.406852,10.201944,-8.863318,-5.5406013,-11.395742,-8.972052,-14.156728,-9.803457,2.5241265,fearful
-563.0536,57.932613,-34.48006,2.81678,-6.13527,-7.51417,-17.795164,-1.9215807,-13.054068,-15.575736,-6.929227,-3.1785743,-12.100943,fearful
-485.90213,98.602325,-12.161827,19.14102,0.54899377,7.8567414,-3.0333042,0.17880347,-17.216137,-7.9616323,-3.9491737,-12.972432,-0.69940853,fearful
-510.38205,45.149242,-19.048569,3.3053486,-6.270822,-4.3255873,-18.943386,0.28197858,-12.210245,-14.560124,-6.5006204,-7.2233186,-10.088333,fearful
-672.357,77.47968,4.0862694,16.853848,3.14454,11.493039,-10.78285,-0.48133624,-1.7935667,-1.7790787,-3.9856722,0.4040723,1.1719843,fearful
-623.6222,65.23829,-24.142458,4.823649,-6.0046496,1.9624867,-25.430668,-5.052968,-8.725043,-20.203764,-4.1703353,-2.8240488,-6.2873507,fearful
-674.4884,87.30703,8.747925,30.920897,4.6000695,17.236107,-10.823658,2.4754252,-2.6064281,-6.1105676,-3.628651,4.102716,-0.9758965,fearful
-597.6981,53.27801,-14.6523,4.217117,0.8800973,8.122786,-19.746923,6.550812,-8.232376,-15.17869,-5.293199,-2.435544,-9.875191,fearful
-614.9446,92.723854,-7.911061,14.825467,4.2470555,19.608196,-4.319634,-3.1464925,-10.061569,-6.229141,-4.370279,-2.6560206,-5.554868,fearful
-541.77057,48.878902,-7.209667,6.4584045,-8.24707,1.8475891,-16.388361,-2.290276,-8.780666,-14.58734,-8.775405,-6.9961243,-3.5326889,fearful
-557.69305,82.694145,-2.0782552,20.63569,-4.55952,5.382202,-5.7526374,-0.19504492,-6.37254,-5.725928,-6.232416,-8.267535,0.53881305,fearful
-525.0548,58.812416,-20.933638,1.7817769,-8.221811,6.101125,-17.278254,-3.9737706,-10.307015,-12.7752495,-5.5924067,2.604239,-6.8049006,fearful
-670.4938,90.86025,-7.2592754,18.66668,1.3614188,10.087776,-4.7463484,-7.4224215,-8.894903,-3.311655,-9.090211,-6.4593825,6.6478944,fearful
-626.0174,59.756626,-21.776052,8.511139,-6.809544,3.414041,-22.79309,-2.6323676,-19.22881,-8.7143755,-1.2323036,-6.7405696,-7.4742546,fearful
-538.4875,92.15873,-13.257085,20.077745,7.469904,13.268503,-12.17554,-2.7606661,-4.293449,-6.924787,-7.1048,0.20379746,-1.08142,fearful
-605.8515,65.38814,-10.725764,7.7639875,-1.4916312,7.3547444,-15.287426,-6.9037175,-16.658834,-12.407656,-4.6384706,-0.039197322,-11.087331,fearful
-531.67786,90.3473,-2.1740382,19.731218,2.4690402,13.335342,1.1154515,6.3445506,-4.840235,-9.413779,-8.021281,-2.590739,2.3232276,fearful
-593.0338,87.00576,-11.069688,11.646626,2.699509,8.812756,-10.377955,3.6212397,-9.885893,-4.544912,-9.207129,-4.522812,4.735434,fearful
-687.9568,51.624966,-16.162056,10.729056,-14.193819,-5.4189487,-21.811808,-10.890702,-8.709166,-17.434786,-6.051035,-4.7240024,-11.9970665,fearful
-519.76746,83.28385,-18.156775,9.954166,1.7745811,11.706231,-10.4051075,-9.220137,-2.0633612,-5.517173,-18.730541,-6.571431,5.5766044,fearful
-524.4635,49.52884,-23.237846,8.6256275,-16.33538,-3.0900419,-16.525394,-6.341618,-8.4608965,-16.386677,-18.064186,-7.306114,-3.1499124,fearful
-521.3324,82.347984,-11.412688,7.168557,0.82147163,13.728826,-11.403797,-1.207592,-6.140413,-10.402454,-6.846811,-6.3911767,-1.9417592,fearful
-576.4528,54.38075,-7.73585,10.948718,-14.57324,-4.124824,-13.325639,-4.847116,-7.97719,-11.733251,-10.272789,-2.359814,-7.342489,fearful
-523.73083,80.33206,-13.353304,6.132173,-0.56322867,9.89996,-10.266797,-5.1598473,-10.258351,-3.9601042,-15.159433,-12.590344,0.500638,fearful
-499.64005,57.547825,-37.43507,-0.8406428,-5.4125066,-4.7513714,-20.193468,0.37394598,-10.001636,-14.609073,-4.830088,-3.12135,-10.885968,fearful
-414.56235,108.09154,-22.449366,23.383503,0.2972299,13.834319,-3.3124754,4.870837,-9.585397,-1.3885989,-3.6568565,-8.917897,3.1374066,fearful
-508.45132,56.957127,-30.369537,5.796103,-6.125142,-2.998427,-18.640154,0.6982751,-10.762609,-12.989679,-6.878802,-5.2977333,-11.687005,fearful
-655.222,99.209404,2.1418395,20.397608,3.2212093,13.522809,-10.827608,-0.97873396,-4.803333,-0.6481459,-4.8465695,-2.3275673,4.8580623,fearful
-470.30823,57.728134,-48.3596,-3.1710699,-13.859748,-3.909181,-27.118128,-7.803583,-7.8354187,-13.965511,-7.9311585,2.9931912,-5.838673,fearful
-552.9186,83.992546,-13.39695,10.519841,3.3623538,9.833245,-22.480038,-2.8307498,1.4341102,-3.3627038,-9.616201,-2.6721485,-0.21359067,fearful
-501.334,55.600937,-26.144798,-0.0529812,1.4196218,1.9538579,-23.086899,4.240038,-8.3864355,-15.114741,-4.5251565,-2.0325003,-6.768481,fearful
-543.55835,85.23486,-3.097429,13.000667,8.072883,22.307518,-1.6938512,-3.7350824,-7.9961095,-2.908238,-6.779764,-4.002036,0.05805742,fearful
-457.39886,56.857685,-22.483852,0.8857256,-5.9423804,0.08578442,-20.643085,-9.278639,-9.853057,-19.32409,-11.604232,-6.69716,-4.882531,fearful
-564.53046,82.92628,-2.1244826,19.122347,-3.2816389,6.0671706,-6.676807,2.18925,-3.0993447,-1.9888297,-7.3082147,-3.9130332,1.0110376,fearful
-415.07214,59.626705,-24.272497,-9.175248,-12.931509,1.0041858,-18.485706,-7.1807775,-5.208918,-14.409378,-7.8049836,2.828004,-2.2169201,fearful
-574.55566,83.22685,-16.540989,13.121718,0.008201922,8.8942995,-6.567487,-4.0037675,-8.788851,-1.6966513,-8.286784,-4.026788,6.3919425,fearful
-560.98956,55.18736,-26.944412,5.598097,-2.1633432,0.51147836,-21.408434,-0.036193322,-6.1238747,-9.218786,0.5624481,-3.6087506,-8.265334,fearful
-509.90552,86.7236,-17.907732,12.323803,6.171442,12.887234,-11.958434,0.2434109,0.36650738,-5.65026,-7.4496803,1.0412661,0.46945062,fearful
-524.10815,67.61266,-27.530777,5.2658234,-5.590473,2.222119,-20.932734,-7.314397,-9.087908,-17.170685,-9.546558,2.3037531,-6.89407,fearful
-517.94836,107.011444,-11.606764,6.246672,-0.25386164,13.030118,-3.4191673,3.2972255,-4.9390683,-9.466651,-8.314654,-4.317298,5.1201673,fearful
-528.60547,86.111,-11.482362,8.218785,-2.8703604,7.1059113,-4.7082596,-5.5100837,-15.236732,-5.450873,-2.7699497,-7.870512,-6.2828135,fearful
-420.40964,63.352203,-27.951466,1.241122,-15.588524,-2.0697386,-18.144688,-4.663463,-7.955086,-16.342976,-3.3968756,-3.5331998,-13.27481,fearful
-516.2902,90.67419,-19.226063,8.09045,3.9442074,10.621678,-8.234934,-10.837459,-1.7690448,-2.7468324,-18.140364,-7.7438765,8.658066,fearful
-508.22562,49.064255,-25.34952,6.979438,-13.284469,1.5680811,-17.056997,-9.556321,-7.881662,-11.574016,-17.022728,-7.3919635,-1.2147536,fearful
-508.50262,83.07064,-10.387923,10.45873,-1.6333611,13.003955,-10.3345375,-7.540066,-9.692799,-7.833403,-7.845342,-4.452746,0.12246612,fearful
-510.6588,58.819607,-24.300251,7.678476,-14.771711,-6.677704,-16.426004,-5.5678606,-10.420624,-12.032647,-5.2999086,-4.3713555,-7.9742527,fearful
-487.687,90.71971,-17.151579,7.652902,-1.6819818,11.5594015,-7.472806,-5.840998,-8.999404,-8.7599745,-15.974311,-11.201537,0.007877716,fearful
-494.96085,58.257294,-33.773655,-2.036804,-4.3674507,-7.1377892,-19.973173,-2.090303,-9.928171,-18.295845,-5.450242,-3.0868344,-10.00924,fearful
-378.7503,104.495094,-21.185535,11.80531,-2.9013047,8.723235,-3.751661,0.9551253,-11.340754,-6.4458575,-4.8542633,-12.762183,-3.0070517,fearful
-446.546,47.47881,-27.810396,3.3594146,-7.9501348,-3.4514503,-16.063026,2.462381,-9.96334,-13.420254,-4.7453666,-5.407779,-7.067451,fearful
-563.538,89.22512,-7.950529,11.54093,0.7295891,11.538166,-13.307953,-6.2996736,-5.1574125,0.08212341,-7.089066,-4.5987988,2.314182,fearful
-459.27396,70.684494,-47.585026,-3.4569778,-13.758138,-5.4368906,-25.29422,-5.7974663,-8.888144,-12.78739,-5.851399,4.4706097,-5.021488,fearful
-533.11017,82.03693,-13.279951,9.371515,4.2107997,8.817841,-24.715473,-5.38736,2.1464684,-7.6728754,-9.206682,-3.439385,-1.5194834,fearful
-502.67456,47.723537,-26.40619,0.6526989,1.7396598,-0.10495521,-22.67584,2.6367714,-4.9966583,-15.778188,-6.9976287,0.557775,-6.127945,fearful
-531.86053,82.03139,-2.9780905,9.916,10.870037,21.148289,-6.730191,-8.377235,-3.5559616,-1.3799132,-6.8024483,-3.9174013,1.3786824,fearful
-456.40787,61.152756,-28.812992,-2.27253,-1.6514384,-0.8443454,-24.849094,-9.798394,-11.62004,-22.929308,-8.987919,-4.823755,-6.757199,fearful
-530.8577,79.95246,-5.8788824,18.93607,-4.16781,7.7567477,-6.8946857,2.2523391,-1.9454081,-4.88988,-6.6475205,-4.3710227,2.048625,fearful
-443.0091,60.776497,-22.598642,-8.192588,-12.418013,2.2926462,-21.74945,-9.649291,-4.3040533,-15.490466,-12.22837,0.6417421,-2.3370318,fearful
-556.8552,78.45709,-12.790169,12.675121,-1.6417027,9.452648,-6.993412,-5.7658453,-11.320475,-1.7302804,-8.792698,-3.6131341,3.6656892,fearful
-543.6884,52.61705,-32.18398,5.8096795,-6.8997912,-0.32532513,-21.839651,-0.7552651,-7.3317523,-10.6369095,0.8072062,-3.8274503,-7.4442406,fearful
-498.9427,88.83853,-16.116837,9.60971,6.6983156,14.521616,-13.477505,-2.3175304,0.82700765,-6.8322973,-9.383174,0.6197892,-0.44613838,fearful
-522.35394,69.1653,-22.031643,4.327158,-2.8307998,4.451892,-21.254423,-4.0639086,-8.96687,-15.676309,-9.959424,3.3421383,-9.383366,fearful
-490.3403,88.76101,-7.5728774,9.438017,-2.1428218,13.3438635,-3.3479505,3.7215276,-1.6433765,-6.4860907,-5.942483,-3.870469,3.2183588,fearful
-495.1851,79.37587,-14.849899,0.29786366,-5.0877047,7.032737,-11.114915,-5.990058,-8.552013,-7.266541,-8.1405115,-3.3698468,-1.3930731,fearful
-430.74295,60.511917,-29.202715,0.7800682,-14.847648,-4.210235,-22.669712,-5.710387,-9.050805,-17.079107,-5.112535,-2.4443717,-11.017593,fearful
-503.74426,89.16732,-16.312555,6.524268,3.4070659,11.22572,-9.987168,-11.206797,-0.32522947,-1.441144,-18.559994,-6.601056,7.2902927,fearful
-468.94254,49.81827,-27.5306,4.0147147,-14.311818,0.9300311,-16.682863,-10.134521,-7.944855,-11.659014,-15.706538,-5.252206,-2.7619994,fearful
-525.1101,85.49536,-9.067018,8.489071,1.8731291,15.274719,-12.034106,-8.012292,-10.985573,-7.481873,-6.6042633,-5.763463,-1.858975,fearful
-510.52368,58.06687,-20.944347,10.764229,-14.864123,-1.8027117,-17.079088,-2.348416,-10.327093,-7.9064145,-6.74934,-3.1732745,-7.8799634,fearful
-463.88394,80.2485,-18.539326,8.366501,-1.8702189,13.662288,-6.6744423,-5.49256,-10.433352,-9.824045,-13.466706,-8.510146,2.118258,fearful
-505.64883,51.879936,-36.669003,3.721056,-8.378946,-3.889274,-20.896568,-2.3715723,-11.392399,-16.388575,-7.0712996,-2.7914767,-12.77509,fearful
-409.2665,88.11391,-20.45538,16.104784,-2.1698384,10.230355,-7.251967,2.4154174,-9.545327,-6.232475,-3.6471028,-8.655018,-0.11923784,fearful
-470.1107,41.199375,-26.307604,5.0821466,-9.950714,-3.0679777,-21.086746,0.09628103,-12.156837,-14.558952,-4.201568,-5.527669,-10.439159,fearful
-581.7375,77.50431,-5.4691696,19.402023,1.3142663,11.3377905,-12.732121,-0.055302184,-4.0585585,-0.6706663,-7.480446,-2.1254494,1.5845066,fearful
-467.96835,56.77716,-46.243195,-2.4904332,-17.659595,-3.9850209,-26.098635,-8.961716,-8.382131,-16.461731,-5.2433357,2.984395,-6.204352,fearful
-526.0002,83.47978,-19.141321,8.932126,1.982514,13.736447,-24.75802,-10.478032,-3.8466146,-7.6320615,-9.3712015,-5.332146,-3.7051365,fearful
